time,year,species,port,landings,month,species_group
1993-12-16 00:00:00+00:00,1993,"abalone, red",San Francisco,432,12,Abalone
1994-03-16 00:00:00+00:00,1994,"abalone, red",San Francisco,19656,3,Abalone
1994-04-16 00:00:00+00:00,1994,"abalone, red",San Francisco,3834,4,Abalone
1994-05-16 00:00:00+00:00,1994,"abalone, red",San Francisco,3673,5,Abalone
1994-06-16 00:00:00+00:00,1994,"abalone, red",San Francisco,5280,6,Abalone
1994-07-16 00:00:00+00:00,1994,"abalone, red",San Francisco,10847,7,Abalone
1994-09-16 00:00:00+00:00,1994,"abalone, red",San Francisco,11617,9,Abalone
1994-10-16 00:00:00+00:00,1994,"abalone, red",San Francisco,4803,10,Abalone
1994-11-16 00:00:00+00:00,1994,"abalone, red",San Francisco,7383,11,Abalone
1994-12-16 00:00:00+00:00,1994,"abalone, red",San Francisco,1441,12,Abalone
1995-03-16 00:00:00+00:00,1995,"abalone, red",San Francisco,18258,3,Abalone
1995-04-16 00:00:00+00:00,1995,"abalone, red",San Francisco,4134,4,Abalone
1995-05-16 00:00:00+00:00,1995,"abalone, red",San Francisco,4072,5,Abalone
1995-06-16 00:00:00+00:00,1995,"abalone, red",San Francisco,9602,6,Abalone
1995-07-16 00:00:00+00:00,1995,"abalone, red",San Francisco,19861,7,Abalone
1995-09-16 00:00:00+00:00,1995,"abalone, red",San Francisco,3570,9,Abalone
1995-10-16 00:00:00+00:00,1995,"abalone, red",San Francisco,3991,10,Abalone
1995-11-16 00:00:00+00:00,1995,"abalone, red",San Francisco,7306,11,Abalone
1995-12-16 00:00:00+00:00,1995,"abalone, red",San Francisco,2561,12,Abalone
1996-03-16 00:00:00+00:00,1996,"abalone, red",San Francisco,12016,3,Abalone
1996-04-16 00:00:00+00:00,1996,"abalone, red",San Francisco,2119,4,Abalone
1996-05-16 00:00:00+00:00,1996,"abalone, red",San Francisco,4184,5,Abalone
1996-06-16 00:00:00+00:00,1996,"abalone, red",San Francisco,6565,6,Abalone
1996-07-16 00:00:00+00:00,1996,"abalone, red",San Francisco,10101,7,Abalone
1996-09-16 00:00:00+00:00,1996,"abalone, red",San Francisco,5974,9,Abalone
1996-10-16 00:00:00+00:00,1996,"abalone, red",San Francisco,3679,10,Abalone
1996-11-16 00:00:00+00:00,1996,"abalone, red",San Francisco,5601,11,Abalone
1996-12-16 00:00:00+00:00,1996,"abalone, red",San Francisco,9598,12,Abalone
1997-03-16 00:00:00+00:00,1997,"abalone, red",San Francisco,9689,3,Abalone
1997-04-16 00:00:00+00:00,1997,"abalone, red",San Francisco,15583,4,Abalone
1997-05-16 00:00:00+00:00,1997,"abalone, red",San Francisco,13869,5,Abalone
1997-06-16 00:00:00+00:00,1997,"abalone, red",San Francisco,32,6,Abalone
1997-10-16 00:00:00+00:00,1997,"abalone, red",San Francisco,30,10,Abalone
1972-01-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,119785,1,Abalone
1972-02-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,5560,2,Abalone
1972-03-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,84405,3,Abalone
1972-04-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,96806,4,Abalone
1972-05-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,71005,5,Abalone
1972-06-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,56582,6,Abalone
1972-07-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,94830,7,Abalone
1972-08-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,1668,8,Abalone
1972-09-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,113995,9,Abalone
1972-10-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,129063,10,Abalone
1972-11-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,61549,11,Abalone
1972-12-16 00:00:00+00:00,1972,"abalone, red",Santa Barbara,108871,12,Abalone
1973-01-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,72657,1,Abalone
1973-03-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,48326,3,Abalone
1973-04-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,78218,4,Abalone
1973-05-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,65758,5,Abalone
1973-06-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,57204,6,Abalone
1973-07-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,65888,7,Abalone
1973-08-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,420,8,Abalone
1973-09-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,53047,9,Abalone
1973-10-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,61037,10,Abalone
1973-11-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,33331,11,Abalone
1973-12-16 00:00:00+00:00,1973,"abalone, red",Santa Barbara,32884,12,Abalone
1974-01-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,66816,1,Abalone
1974-03-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,97542,3,Abalone
1974-04-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,57279,4,Abalone
1974-05-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,65398,5,Abalone
1974-06-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,56146,6,Abalone
1974-07-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,77720,7,Abalone
1974-08-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,355,8,Abalone
1974-09-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,76601,9,Abalone
1974-10-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,43027,10,Abalone
1974-11-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,54189,11,Abalone
1974-12-16 00:00:00+00:00,1974,"abalone, red",Santa Barbara,43931,12,Abalone
1975-01-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,137272,1,Abalone
1975-03-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,27624,3,Abalone
1975-04-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,57351,4,Abalone
1975-05-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,55577,5,Abalone
1975-06-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,64295,6,Abalone
1975-07-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,75097,7,Abalone
1975-08-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,237,8,Abalone
1975-09-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,38753,9,Abalone
1975-10-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,58139,10,Abalone
1975-11-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,45469,11,Abalone
1975-12-16 00:00:00+00:00,1975,"abalone, red",Santa Barbara,64334,12,Abalone
1976-01-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,98755,1,Abalone
1976-03-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,58531,3,Abalone
1976-04-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,41842,4,Abalone
1976-05-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,47680,5,Abalone
1976-06-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,47552,6,Abalone
1976-07-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,64419,7,Abalone
1976-08-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,124,8,Abalone
1976-09-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,41450,9,Abalone
1976-10-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,79642,10,Abalone
1976-11-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,50446,11,Abalone
1976-12-16 00:00:00+00:00,1976,"abalone, red",Santa Barbara,73834,12,Abalone
1977-01-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,61934,1,Abalone
1977-02-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,101,2,Abalone
1977-03-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,15479,3,Abalone
1977-04-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,40058,4,Abalone
1977-05-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,17995,5,Abalone
1977-06-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,20477,6,Abalone
1977-07-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,30991,7,Abalone
1977-09-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,57722,9,Abalone
1977-10-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,47020,10,Abalone
1977-11-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,52384,11,Abalone
1977-12-16 00:00:00+00:00,1977,"abalone, red",Santa Barbara,38595,12,Abalone
1978-01-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,47001,1,Abalone
1978-03-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,35052,3,Abalone
1978-04-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,16760,4,Abalone
1978-05-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,33229,5,Abalone
1978-06-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,31266,6,Abalone
1978-07-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,47738,7,Abalone
1978-08-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,113,8,Abalone
1978-09-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,31707,9,Abalone
1978-10-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,53967,10,Abalone
1978-11-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,33059,11,Abalone
1978-12-16 00:00:00+00:00,1978,"abalone, red",Santa Barbara,39906,12,Abalone
1979-01-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,21028,1,Abalone
1979-03-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,39093,3,Abalone
1979-04-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,27573,4,Abalone
1979-05-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,37138,5,Abalone
1979-06-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,21180,6,Abalone
1979-07-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,35557,7,Abalone
1979-09-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,41348,9,Abalone
1979-10-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,33770,10,Abalone
1979-11-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,62517,11,Abalone
1979-12-16 00:00:00+00:00,1979,"abalone, red",Santa Barbara,45404,12,Abalone
1980-01-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,30674,1,Abalone
1980-03-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,48209,3,Abalone
1980-04-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,35113,4,Abalone
1980-05-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,42305,5,Abalone
1980-06-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,20777,6,Abalone
1980-07-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,26965,7,Abalone
1980-09-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,39998,9,Abalone
1980-10-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,41134,10,Abalone
1980-11-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,54472,11,Abalone
1980-12-16 00:00:00+00:00,1980,"abalone, red",Santa Barbara,69242,12,Abalone
1981-01-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,31482,1,Abalone
1981-03-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,38426,3,Abalone
1981-04-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,50306,4,Abalone
1981-05-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,34537,5,Abalone
1981-06-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,23487,6,Abalone
1981-07-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,28311,7,Abalone
1981-09-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,38977,9,Abalone
1981-10-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,21466,10,Abalone
1981-11-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,18176,11,Abalone
1981-12-16 00:00:00+00:00,1981,"abalone, red",Santa Barbara,19512,12,Abalone
1982-01-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,36475,1,Abalone
1982-02-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,271,2,Abalone
1982-03-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,42174,3,Abalone
1982-04-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,20477,4,Abalone
1982-05-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,31351,5,Abalone
1982-06-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,14623,6,Abalone
1982-07-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,45231,7,Abalone
1982-08-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,146,8,Abalone
1982-09-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,33634,9,Abalone
1982-10-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,39639,10,Abalone
1982-11-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,33653,11,Abalone
1982-12-16 00:00:00+00:00,1982,"abalone, red",Santa Barbara,22515,12,Abalone
1983-01-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,29175,1,Abalone
1983-03-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,9652,3,Abalone
1983-04-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,19377,4,Abalone
1983-05-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,19520,5,Abalone
1983-06-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,10793,6,Abalone
1983-07-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,16246,7,Abalone
1983-08-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,23,8,Abalone
1983-09-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,22938,9,Abalone
1983-10-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,15696,10,Abalone
1983-11-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,8873,11,Abalone
1983-12-16 00:00:00+00:00,1983,"abalone, red",Santa Barbara,12918,12,Abalone
1984-01-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,33300,1,Abalone
1984-02-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,116,2,Abalone
1984-03-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,17283,3,Abalone
1984-04-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,6150,4,Abalone
1984-05-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,17948,5,Abalone
1984-06-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,14797,6,Abalone
1984-07-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,39993,7,Abalone
1984-08-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,180,8,Abalone
1984-09-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,42379,9,Abalone
1984-10-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,18699,10,Abalone
1984-11-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,13092,11,Abalone
1984-12-16 00:00:00+00:00,1984,"abalone, red",Santa Barbara,19817,12,Abalone
1985-01-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,34171,1,Abalone
1985-03-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,25378,3,Abalone
1985-04-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,16391,4,Abalone
1985-05-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,19864,5,Abalone
1985-06-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,25964,6,Abalone
1985-07-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,20946,7,Abalone
1985-08-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,450,8,Abalone
1985-09-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,28680,9,Abalone
1985-10-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,30849,10,Abalone
1985-11-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,19378,11,Abalone
1985-12-16 00:00:00+00:00,1985,"abalone, red",Santa Barbara,26585,12,Abalone
1986-01-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,23105,1,Abalone
1986-02-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,225,2,Abalone
1986-03-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,28426,3,Abalone
1986-04-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,15165,4,Abalone
1986-05-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,10382,5,Abalone
1986-06-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,10523,6,Abalone
1986-07-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,11652,7,Abalone
1986-09-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,14249,9,Abalone
1986-10-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,16337,10,Abalone
1986-11-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,35180,11,Abalone
1986-12-16 00:00:00+00:00,1986,"abalone, red",Santa Barbara,12507,12,Abalone
1987-01-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,28622,1,Abalone
1987-03-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,46356,3,Abalone
1987-04-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,22170,4,Abalone
1987-05-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,13986,5,Abalone
1987-06-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,19884,6,Abalone
1987-07-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,27230,7,Abalone
1987-09-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,47548,9,Abalone
1987-10-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,26089,10,Abalone
1987-11-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,17566,11,Abalone
1987-12-16 00:00:00+00:00,1987,"abalone, red",Santa Barbara,10195,12,Abalone
1988-01-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,27327,1,Abalone
1988-03-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,23898,3,Abalone
1988-04-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,10041,4,Abalone
1988-05-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,4375,5,Abalone
1988-06-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,6891,6,Abalone
1988-07-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,20610,7,Abalone
1988-08-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,113,8,Abalone
1988-09-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,40607,9,Abalone
1988-10-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,20987,10,Abalone
1988-11-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,12609,11,Abalone
1988-12-16 00:00:00+00:00,1988,"abalone, red",Santa Barbara,24841,12,Abalone
1989-01-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,49486,1,Abalone
1989-02-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,900,2,Abalone
1989-03-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,38116,3,Abalone
1989-04-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,23833,4,Abalone
1989-05-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,10041,5,Abalone
1989-06-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,30863,6,Abalone
1989-07-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,41787,7,Abalone
1989-08-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,304,8,Abalone
1989-09-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,54999,9,Abalone
1989-10-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,26197,10,Abalone
1989-11-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,32981,11,Abalone
1989-12-16 00:00:00+00:00,1989,"abalone, red",Santa Barbara,25743,12,Abalone
1990-01-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,21481,1,Abalone
1990-02-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,218,2,Abalone
1990-03-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,36852,3,Abalone
1990-04-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,24234,4,Abalone
1990-05-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,26609,5,Abalone
1990-06-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,16397,6,Abalone
1990-07-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,33699,7,Abalone
1990-09-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,46933,9,Abalone
1990-10-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,19469,10,Abalone
1990-11-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,20498,11,Abalone
1990-12-16 00:00:00+00:00,1990,"abalone, red",Santa Barbara,17706,12,Abalone
1991-01-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,120,1,Abalone
1991-03-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,50756,3,Abalone
1991-04-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,20096,4,Abalone
1991-05-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,16962,5,Abalone
1991-06-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,19212,6,Abalone
1991-07-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,24698,7,Abalone
1991-08-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,926,8,Abalone
1991-09-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,58901,9,Abalone
1991-10-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,23783,10,Abalone
1991-11-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,13487,11,Abalone
1991-12-16 00:00:00+00:00,1991,"abalone, red",Santa Barbara,22085,12,Abalone
1992-02-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,1549,2,Abalone
1992-03-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,63863,3,Abalone
1992-04-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,32712,4,Abalone
1992-05-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,33875,5,Abalone
1992-06-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,17493,6,Abalone
1992-07-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,40854,7,Abalone
1992-09-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,50354,9,Abalone
1992-10-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,23249,10,Abalone
1992-11-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,34730,11,Abalone
1992-12-16 00:00:00+00:00,1992,"abalone, red",Santa Barbara,23045,12,Abalone
1993-03-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,57737,3,Abalone
1993-04-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,15231,4,Abalone
1993-05-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,47503,5,Abalone
1993-06-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,25130,6,Abalone
1993-07-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,45497,7,Abalone
1993-09-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,63087,9,Abalone
1993-10-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,29517,10,Abalone
1993-11-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,40403,11,Abalone
1993-12-16 00:00:00+00:00,1993,"abalone, red",Santa Barbara,23751,12,Abalone
1994-02-16 00:00:00+00:00,1994,"abalone, red",Santa Barbara,251,2,Abalone
